,Date,Time,Category,Sub-Category,Headline,Entire_News,Author,News_Link
526,2019-04-12,13:57:13,sports,indian-premier-league,MS Dhoni in trouble for outburst; Twitter slams CSK skipper for 'being out of line'," For MS Dhoni, criticisms and praises do not quite fluster him as he takes them both in his stride. But when he walked out on to the field from the dugout to argue with the umpires, it was an uncharacteristic burst from the Chennai Super Kings skipper. ""He was certainly fired up the way the decision was handled and why it was overturned. It was a lack of clarity, obviously from him and he wanted to get it clarified at a key moment,"" Fleming said in the post-match presentation. However, this has not gone down well with the match officials and the skipper has now been slapped with a 50 per cent fine of his match fees. ""MS Dhoni, the Chennai Super Kings captain, was fined 50 per cent of his match fees for breaching the Indian Premier League's Code of Conduct during his team's match against Rajasthan Royals at Jaipur,"" the league said in a statement. The CSK skipper lauded Rajasthan Royals for being brilliant with the ball and in the field despite posting a par score on the pitch. CSK lost four wickets in the powerplay overs when Dhoni and Rayudu strung an important partnership to bail them out of trouble. ""It was a very good game. Need to give credit to Rajasthan. They were slightly few runs short on what would've been a good score. But they put pressure on our batsmen and they were able to build pressure right to the end. Once you win games like this, you learn a lot out of it. It's important to enjoy the win but also learn from the mistakes,"" Dhoni said. Rajasthan skipper Ajinkya Rahane too praised the efforts of his bowlers and fielders for putting CSK under the pump despite a below-par score on the board. Also, despite results not going his way, Rahane said that he was enjoying the role and taking every game one step at a time. ""I don't think so (when asked if he'd have done anything differently). Credit to our bowlers, on that wicket I thought 150 was low. We should have batted better, on that wicket 170 would have been very good. We feel disappointed. It was about having the belief,"" Rahane said. Chennai Super Kings managed to get home courtesy a last ball six by Mitchell Santner as Dhoni's side extended their lead at the top of the points table. Despite the result, former cricketers took to Twitter and criticised the skipper for behaving in such a way and even called the behaviour to be way out of line.","
K Manish                                            ",https://www.ibtimes.co.in/ms-dhoni-trouble-outburst-twitter-slams-csk-skipper-being-out-line-795768
527,2019-04-12,13:09:29,sports,indian-premier-league,RCB summons 'Captain Marvel' to save IPL season? Twitter erupts like wildfire," Dale Steyn loves a tease and his recent post on Instagram flaunting an Indian visa drove his fans in the subcontinent wild as they started speculating that the South African speedster is on his way to join Royal Challengers Bangalore. Steyn is a veteran in international cricket and still remains one of the most feared pace bowlers in the world. The Protean took to his Instagram account on April 11 and posted a picture of his passport which showed an Indian visa. He captioned his Instagram story, ""Ahhh, what's this little surprise"" and the text was followed by a wink emoticon. Although no confirmation has been made on Steyn's exact role in the IPL, fans think that he will be joining RCB following their disastrous start wherein they have lost all six games thus far. This is the joint-worst start to any IPL campaign by any team, matching the dubious record set in 2013 by the then Delhi Daredevils. The fact that RCB will not have the services of Nathan Coulter Nile has added fuel to fire. Coulter Nile missed the opening leg of the IPL due to international commitments and is still unavailable owing to personal reasons. He might not be able to play the IPL's final leg as well if he gets selected for the Australian World Cup squad. These reasons combined led to excitement on Twitter where fans are certain that Dale Steyn could be the Captain Marvel of their IPL campaign and save them. Sudhanshu - Dale Steyn is Joining RCB. Can't wait though Merin Kumar - Dale Steyn to join RCB tomorrow Romsha - RCB fans are sticking to whatever little ray of hope they can stick to. Right now, it is Dale Steyn's IG story! Maganlal - Dale Steyn joining RCB apparently. The utter state of that franchise. Zoro - Will take Dale Steyn in all fairness tbh. Enough of roadmen. Want to see some proper players playing for us. Abhishek - Dale Steyn has been getting smacked in the death overs on a regular basis since his comeback. So it's only fitting that RCB sign him. The 35-year-old pace bowler is an IPL veteran and has played as many as 90 games in the T20 tournament. Steyn was previously a part of the RCB franchise for three years between 2008 and 2010. He played 28 matches in that period and picked up 27 wickets at an economy rate of 6.79 runs per over. In that time, his best bowling figures came in his last season when he picked up 3-18. Steyn then went on to play for the now defunct Deccan Chargers for two seasons – 2011 and 2012. For the Hyderabad-based franchise, Steyn played 24 games and picked up 32 wickets at an economy rate of 6.34 runs per over. In the 2012 edition of the IPL, Steyn picked up his career-best figures of 3-8. The former world number 1 Test bowler played for SunRisers Hyderabad for the next three seasons, between 2013 and 2015. For the 2016 champions, Steyn turned out in 37 matches and picked up 33 wickets at an economy rate of 7.43 runs per over. Steyn showed signs of waning in his final season with the franchise as he played only 6 matches, picking up 3 wickets at his career-highest economy rate of 8.94 runs per over. Following that, Steyn only played in one IPL match when he was picked up by Gujarat Lions. In that game, he bowled only two overs and conceded 17 runs without any scalps. In total, Steyn played 90 IPL matches and picked up 92 wickets at an economy rate of 6.72 runs per over. This season, Steyn had a base price of Rs 1.5 crore but went unsold.","
Arinjay Ghosh                                            ",https://www.ibtimes.co.in/rcb-summons-captain-marvel-save-ipl-season-twitter-erupts-like-wildfire-795779
528,2019-04-11,15:29:13,sports,indian-premier-league,Ravi Ashwin subjected to violent treatment by England cricketer; But why? [Watch]," Ravichandran Ashwin's picture was subject to violent treatment by James Anderson as he shredded an image of the off-spinner in response to the Jos Buttler 'mankading' incident. The aforementioned incident took place on March 25 during an Indian Premier League match between Kings XI Punjab and Rajasthan Royals in Jaipur. The hosts were well on track chasing down 185 to win their opening game of IPL 2019 and had already notched up 108 runs in the 13th over. Sanju Samson was on strike for the final ball of the over when, instead of delivering the ball, Ashwin proceeded to knock off the bails at the non-striker's end. Buttler was a couple of strides outside the crease and he was, by the laws of the game, adjudged run out. But the Englishman was extremely disappointed with Ashwin as he believed that the Indian cricketer did not play by the 'spirit of the game'. ""No really argument to that (Mankading incident) and it's pretty instinctive. I actually didn't load and he left the crease. That's always been my take on it because it's my half of the crease. I was not even at the crease, he wasn't even looking at me and he just left the place,"" Ashwin had said about the 'mankading' controversy in the post-match prize distribution ceremony. Reacting to that, England pace bowler Anderson went ahead and shredded a picture of Ashwin to make his emotions clear. EXCLUSIVE: @jimmy9 give us his unique take on @josbuttler’s controversial run out last week...More rows should be settled like this.Full story on this week’s #Tailenders https://t.co/YOQ4PMSwiu pic.twitter.com/hYCPpdSqJm Ashwin also reacted to the Anderson and said that maybe Anderson will feel differently the day he does something similar. ""Maybe, tomorrow he might end up doing it [a 'Mankad']. Who knows? It is a question of perception of right and wrong,"" said Ashwin. 'I don't think in this case it is necessary because it is in the law and I did. Everybody who know me, it is very clear (to them) that I don't do anything that is illegal."" ""Even my team has stood behind me since then. A lot many players have come to me and said whatever I did was absolutely right. Ashwin told India Today. When asked whether the incident has had any effect on him personally, the offie said, ""Not really, it hasn't affected me one bit at all. 'I am very happy that they (former and current England players) are standing up for their fellow countryman. I definitely think that my countrymen have also stood up for me. And it is only fair that your peers stand up for you."" Ashwin also wanted the lawmakers to provide more clarity on rules such as the 'mankad' as it has become synonymous with the abstract concept of the 'spirit o the game'. ""I actually think that if you bring in the 'Spirit of the Game' into this and keep on talking about it again and again, it is up to the authorities to decide that whether you want to continue this as a rule of the game or not,"" Ashwin concluded.","
Arinjay Ghosh                                            ",https://www.ibtimes.co.in/ravi-ashwin-subject-violent-treatment-by-england-cricketer-why-watch-795722
529,2019-04-11,15:03:05,sports,indian-premier-league,Kuldeep Yadav to Praveen Tambe - Five spinners who rose to fame through IPL," Imran Tahir and Harbhajan Singh's exploits in the game against KKR once more underlined the value of spinners in IPL and, in general, T20 cricket. This is completely contrary to the concerns many experts expressed when this format was taking roots around the world. The likes of Ravichandran Ashwin and Sunil Narine became major stars after success in this format. But these are not the only ones. Many other spinners have become household names through IPL. Let's look at five such examples. In T20 spin bowling, the value of variations and mystery cannot be overstated. And Kuldeep has that in abundance. Chinaman style of bowling has never been very popular in India. The lad from Uttar Pradesh changed that by bowling accurately and using variations astutely to fox the batsmen. The success in IPL led Kuldeep to becoming a regular member of Indian team and among the best bowlers in world cricket. One of the many spinners who prospered under MS Dhoni's tutelage in IPL, the high point in his career came during Chennai Super Kings' 2010 triumph where he played a key part. After enjoying a good run with this team, he fell away when the franchises decided to pose their faith in other tweakers. 41 years old and never having played first-class cricket, Pravin Tambe, a club-cricketer in Mumbai, suddenly found himself catapulted to star status when Rajasthan Royals picked him in their 2013 IPL squad. The leg-spinner responded by making a mark in the 2013 IPL and even more so, in Champions League T20 a few months later. Tambe relied more on accuracy than turn or flight for success – a common theme with wrist bowlers in this format. He faded away after having a good 2014 season. How different T20 cricket is from other formats can be gauged by the story of Ajit Chandila. This off-spinner from Haryana couldn't even get into his state's domestic team. Then came IPL and everything changed. He rose to fame by picking up a hat-trick in the 2012 edition of the league and seemed likely to get more success. But the spot-fixing scandal brought him disgrace and curtailment of career. This left-arm spinner from Mumbai enjoyed a great time in the 2010-11 season – across formats. First, he emerged as one of the leading wicket-takers in Ranji Trophy, then adapting his skills to T20 format, he bagged a rich haul of wickets in the 2011 edition for Kolkata Knight Riders. Abdulla was declared as the rising star of IPL for his work but when it came to picking the Indian side – selectors preferred Rahul Sharma. Subsequently, this left-armer too went out of the spotlight.","
Akshay Saraswat                                            ",https://www.ibtimes.co.in/kuldeep-yadav-praveen-tambe-five-spinners-who-rose-fame-through-ipl-795707
530,2019-04-11,14:18:31,sports,indian-premier-league,Matt Kelly - KKR sign Australia's secret World Cup weapon; Who is the yorker machine?," Kolkata Knight Riders has signed fiery Western Australian pacer Matt Kelly as a replacement for the injured South African paceman Anrich Nortje. He will be a part of the KKR squad for the rest of Indian Premier League season.  The 24-year-old quick bowler impressed everyone in the Big Bash League where he plied his trade for the Perth Scorchers. Fellow Western Australian and KKR assistant coach, Simon Katich, was evidently one of from the bunch of impressed personnel as he convinced his team's head coach Jacques Kallis to sign the youngster.  Matt Kelly has played only 12 senior T20 matches thus far in his career and seven of them have come during this season of the Big Bash League. In those seven matches, the pacer has picked up 11 wickets at an impressive economy rate of 7.74 runs per over.  Kelly's standout trait in the Big Bash League was his ability to master the art of death bowling by executing fast and accurate yorkers with consistent precision. The yorker has seemingly gone out of the game with bowlers trying different variations to no avail. Most of the death bowlers today are either bowling length balls or resorting to slower balls but the batsmen are managing to slog them with their brute power.  In this scenario, a bowler who can execute the yorker is a gift and KKR will be hoping that the Australian pacer can unleash his barrage of toe-crushers in the IPL.  Matt Kelly's ability to bowl the yorker has caught the attention of former Australian cricketer Mark Waugh too. The Aussie legend has, in fact, thrown Kelly's name into the hat for World Cup selection.  ""I've got one bolter from Western Australia, Matt Kelly, who no one's spoken about,"" Waugh told Big Sports Breakfast radio program. Australia has a rich line of pace bowlers gunning to make it to the World Cup squad with the likes of Pat Cummins, Mitchell Starc, Josh Hazlewood, Jhye Richardson, Nathan Coulter-Nile and Jason Behrendorff gunning for a place on the flight to England in May.  But Waugh believes that Kelly possesses a skill very few of the aforementioned do. ""One thing we do lack slightly is a really good death bowler — a guy who can bowl yorkers at the end of the innings and he's really good at that,"" Waugh said. ""He played for the Scorchers and WA. He's a bit of a smoky but I'd have him the mix."" KKR has been able to unearth great potential over the years. Sunil Narine was an unknown entity before coming to the IPL and Andre Russell was a benchwarmer at Delhi before he joined KKR. But now the duo has won three of the last four Most Valuable Player awards in the IPL.  KKR also have a history of playing Aussie quicks with Brett Lee, Pat Cummins, James Pattinson and Mitchell Johnson all turning out for the franchise. Mitchell Starc was also snapped up by KKR but did not play for them owing to injury.  Kelly is the latest in the long line of quicks from Down Under in Eden Gardens but among all, he will be exposed to the most helpful home track at Eden Gardens compared to his countrymen. At 24, he is physically in his prime to exploit the pacy conditions and make a mark for himself in the IPL. ","
Arinjay Ghosh                                            ",https://www.ibtimes.co.in/matt-kelly-kkr-sign-australias-secret-world-cup-weapon-who-yorker-machine-795712
531,2019-04-11,13:15:50,sports,indian-premier-league,"CSK's papa power: After Ziva, Harbhajan's daughter sports adorable cheer [Video]"," Chennai Super Kings may be a team of experienced players but the franchise is not short of young supporters as the kids of the team members are making up for the youthful exuberance that age might have taken from some of their fathers. The latest star kid to join the father is Hinaya Heer Plaha, daughter of CSK cricketer of Harbhajan Singh. In a recent video, Bhajji's wife Geeta Basra can be heard asking Hinaya who she will be supporting during the match between CSK and Kolkata Knight Riders. To the question, Hinaya responds saying 'papa' meaning father. Geeta subsequently asked which team her father plays for in the Indian Premier League and Hinaya started chanting 'CSK CSK' while sporting an adorable smile. The cute reason behind #BhajjuPa's jersey number chanting the magical 3-letter mantra! #Hinaya #WhistlePodu #Yellove #CSKvKKR @harbhajan_singh VC: @Geeta_Basra ?? pic.twitter.com/aVpjTbtziG Hinaya's support was well received by her father on the pitch as he helped CSK beat KKR convincingly to reclaim top spot on the points table from the Kolkata outfit. After CSK won the toss and elected to bowl first, Bhajji was tasked with bowling to Sunil Narine in the batting power play. Narine has historically been extremely potent at plundering spinners during the power play. The West Indian had till the CSK game hit 111 runs in 5 overs of spin bowling. But Bhajji used all his experience to not bowl in Narine's hitting arc as he tossed the ball up, slightly away from the batsman on a good length at minimal speed and allowed the sluggish Chennai pitch to take over. The ball subsequently held up on the surface, turned and took the outer slice of Narine's willow as he advanced down the track to tonk the ball over long off. The ball ballooned up and Deepak Chahar ran towards the boundary from backward point to take a smart catch. Bhajji also dismissed Piyush Chawla at a crucial juncture in the innings when a partnership between the leggie and Andre Russell was threatening to take the game away from CSK. Coming to bowl in the 16th over when Chawla was looking to break free, Bhajji outfoxed his 2011 World Cup winning teammate by tossing a ball so wide of off stump that an advancing Chawla could not reach it. MS Dhoni completed the stumping to help his off-break bowler finish with figures of 2-15 in 4 overs. Bhajji also took a sharp catch in the match against KKR at midwicket to dismiss Dinesh Karthik when the KKR captain had found his groove and was milking the bowling in his usual manner. CSK went on to win the match by 7 wickets as their batsmen chased down the paltry total of 109 with more than 2 overs to spare.","
Arinjay Ghosh                                            ",https://www.ibtimes.co.in/csks-papa-power-after-ziva-harbhajans-daughter-sports-adorable-cheer-video-795705
532,2019-04-10,16:32:45,sports,indian-premier-league,'RCB ready to lose again' - Virat Kohli brutally trolled as he lands in Mohali," Virat Kohli may have been awarded the Wisden cricketer of the year but the Indian captain is not enjoying his time in the Indian Premier League as his franchise Royal Challengers Bangalore has lost all six of their 2019 campaign thus far. On the back of this disastrous start, the RCB skipper got trolled by fans as he landed in Mohali ahead of his team's clash against Kings XI Punjab.  Kohli posted a picture from his flight to Mohali on his Twitter and Instagram accounts. It was a selfie clicked by the RCB skipper along with Moeen Ali and Yuzvendra Chahal. The caption of the picture reads, ""Touchdown Mohali!"" But fans on his Instagram and Twitter accounts did not share the cheerful mood of Kohli and decided to troll him instead. Here are some of the comments.  pryankpatel - Ready to lose again say-shrey - Ready to loose again  syed_basit88 - Haa fir se haarne liye jainjash72 - Waha bhi haarna he hai rcb ko sau.rabh.kumar - jeetne ka plan h ya ni cheeku? SIDDHARTH - BIG TIME QUESTION Bhai ye log abhi jeetenge bhi? RCB's start to this IPL campaign is the joint-worst start for any team in any edition of the IPL, matching the six consecutive losses of the then Delhi Daredevils in 2013. Fans are naturally milking the moment and creating some funny memes on social media.  Virat after RCB's constant defeats :( pic.twitter.com/Cz1VezUmfH Sher ho bhai aap sher ? ? ? pic.twitter.com/mIxTcf0bKC Pray for RCB! Let the fans celebrate atleast now! pic.twitter.com/0wabMsrBUn Doobte ko Mohali ka sahara pic.twitter.com/Aqv2fngCuy Perfect Meme Material Of IPL 2019 ?????? #RCBvKKR #rcb pic.twitter.com/WRgeXy7YQG RCB FAN??? pic.twitter.com/HeFz23G6Pz RCB started their IPL 2019 campaign with a devastating loss at the hands of defending champions Chennai Super Kings after they were skittled out for a paltry 70 runs. In their next game against Mumbai Indians, the Bangalore brigade fell 6 runs short of Mumbai Indians' total of 187. There was major controversy in that game as Lasith Malinga clearly overstepped in the last ball of the final over but the umpire failed to spot it.  Kohli was naturally irate about the episode as if the umpire had signalled the no ball, RCB would have required 5 runs to win off the last ball with AB de Villiers on strike and the said ball would have been a free hit. ""We are playing at the IPL level and not playing club cricket. The umpires should have had their eyes open. That is a ridiculous call at the last ball. If it is a game of margins, I don't know what is happening,"" Kohli said after that match. In their third match, RCB was convincingly outplayed by SunRisers Hyderabad as openers David Warner and Jonny Bairstow scored centuries helping SRH score 231 runs. Kohli's men lost that match by 118 runs. They made a good comeback in the next match against KKR but failed to defend 205 as Andre Russell plundered the bowlers, helping his team chase 53 runs in the 11 balls. In their previous match, they were bested by Delhi Capitals who chased down 149 runs with more than an over to spare. RCB's next match is against Ravi Ashwin's Kings XI Punjab on April 13.","
Arinjay Ghosh                                            ",https://www.ibtimes.co.in/rcb-ready-lose-again-virat-kohli-brutally-trolled-he-lands-mohali-795655
533,2019-04-10,12:53:09,sports,indian-premier-league,MS Dhoni and Sakshi sleep on the airport floor; CSK captain takes a dig at IPL schedule," Chennai Super Kings captain Mahendra Singh Dhoni could be seen sleeping on the floor of the Chennai airport in the early hours of Wednesday, April 9, and he took a sly dig at the Indian Premier League for its tight scheduling.  CSK played Kolkata Knight Riders at the MA Chidambaram Stadium in Chennai last night, April 9, and had to take an early morning flight today to travel to Jaipur where they will take on Rajasthan Royals on April 11. The IPL is synonymous with successive matches for teams with only a gap of one day between the said matches.  KKR's themselves came into the match against CSK with barely any rest as it was their third game in five days. It is now CSK's turn to travel and their captain found it necessary to catch up on some sleep ahead of the early morning flight following a late night game. He posted a picture of him and his wife sleeping on the floor of the airport on Instagram, captioning the picture, ""After getting used to IPL timing this is what happens if u have a morning flight"" Dhoni's caption was meant in good humour but one cannot overlook the underlying truth behind it. The IPL is a very demanding tournament because of the intensity of a T20 competition and the scheduling make things even tougher on the players who have to then focus more on avoiding injuries due to tiredness. In the last five days, KKR travelled to Bangalore and subsequently made a trip to Jaipur only to return to Chennai for a match last night. That is a lot of air time and they had to do all this in five days, playing three matches in the process. This puts the franchises in a dilemma as they have to juggle between practice and recovery in order to avoid stress-related muscle injuries. Compared to KKR, CSK has got a better schedule in their coming matches. Following their trip to Jaipur, they have a gap of two days before travelling to Kolkata to take on yesterday's opponent in the return fixture. The Super Kings will subsequently be travelling to Hyderabad and Bangalore but have been afforded gaps of two days and three days, respectively.  Despite the myriad travails of the IPL, CSK always manages to navigate through to the playoffs and looks set to do so in this edition of the T20 tournament too. The Chennai brigade reclaimed top spot on the points table when they beat table-toppers KKR on a sluggish Chepauk pitch. Asking KKR to bat first, Deepak Chahar combined with the spinners to restrict KKR to 108 and even that score was largely due to the mature heroics of Andre Russell.  In response, CSK cantered home in the 18th over despite losing two wickets in the power play. Opener Faf Du Plessis saw out the game as he batted through the innings till the end. ","
Arinjay Ghosh                                            ",https://www.ibtimes.co.in/ms-dhoni-sakshi-sleep-airport-floor-csk-captain-takes-dig-ipl-schedule-795628
534,2019-04-10,06:38:16,sports,indian-premier-league,"Rohit Sharma injured; to miss World Cup? Cries in pain, limps off MI practice session"," Rohit Sharma walked off from Mumbai Indian's practice session on the eve of their Indian Premier League encounter against Kings XI Punjab after suffering an injury on his right thigh and this could deal a body blow to India's chances at the ICC World Cup 2019.  The Mumbai Indians skipper was doing his training drills on April 9 at the Wankhede Stadium and it was during his running session that Rohit pulled up clutching his right thigh. Rohit was in agonising pain as he could not keep standing and subsequently collapsed himself to the floor. He could be heard wincing in pain as he held onto his head in agony.  The Mumbai Indians physiotherapist Nitin Patel rushed to attend to Rohit who lay on the ground in pain. He checked on the Indian opener, following which Rohit gingerly held himself up on his feet and limped off the ground. He did not take any assistance in climbing up the staircase of the Wankhede Stadium which leads to the dressing room.  Mumbai Indians has not released any statement yet regarding the extent or severity of the injury but it looks either a muscle injury or a hamstring pull. In case, Rohit has injured his hamstring, it is a cause of concern for the Indian team as these kind of injuries take time to completely heal. The worrying factor is that Rohit went down by himself without any sort of external contact which means that something is wrong within his body. Rohit is an integral part of the Indian set up and is the vice-captain of the Indian limited overs side which is why everyone will be sweating over the severity of this injury. As is the protocol, the MI physiotherapist will now consult with the BCCI physiotherapist Patrick Farhart before taking any calls. This is not the first time an Indian player has been injured this IPL season as Jasprit Bumrah hurt his left shoulder in MI's opening match against Delhi Capitals. Thankfully on that occasion, Bumrah's injury was minor and he returned to action in the very next game.  Sports scientists across the world believe that the intensity of a T20 game takes a heavier toll on players than any other format in cricket. The IPL is thus a very demanding tournament when one takes all the travelling into consideration too. Workload management had been a point of heavy discussion ahead of the IPL given its proximity to the World Cup and now this debate will gain further steam.  The World Cup which will be played in England and Wales begins on May 30. India will play its first match on June 5 against South Africa at the Rose Bowl in Southampton. ","
Arinjay Ghosh                                            ",https://www.ibtimes.co.in/rohit-sharma-injured-miss-world-cup-cries-pain-limps-off-mi-practice-session-795604
535,2019-04-08,17:05:52,sports,indian-premier-league,Steve Smith and Ajinkya Rahane fight? Australian shows open dissent against captain," KKR easily bested Rajasthan in their last match and consequently moved to the top of the points table. Rajasthan had been restricted to 139 in their quota of 20 overs courtesy some fine slow bowling by the KKR spinners namely, Kuldeep Yadav, Sunil Narine and Piyush Chawla. Harry Gurney, who made his IPL debut was also impressive and was adjudged the man of the match for his efforts that fetched him 2-25 in four overs. Coming out to chase the total, KKR was off to a flying start courtesy the big-hitting of Sunil Narine who smashed Krishnappa Gowtham for 22 runs off his first over. During this time, Steve Smith was talking to the commentators from the field of play and he did not seem too pleased or in sync with his captain Ajinkya Rahane's decision to hand the ball to Gowtham in just the second over of the run chase. ""The spinner, I thought, just bowled too straight,"" said Smith to Simon Doull during the third over of the innings when Jofra Archer was bowling. Brett Lee then asked Smith whether he would have preferred attacking Narine with Archer's pace and bounce instead of Gowtham's spin. To this, Smith replied, ""Not sure, that's a question for Ajinkya [Rahane] I'd say. But he [Narine] sort of comes at it from ball one. I thought the spin over the wicket wasn't a great move as it was taking the stumps out of play."" Narine has a fantastic record against spinners in the powerplay since he reinvented himself as an opening batsman in the IPL. Here's the list of bowlers he's taken to the cleaners over the last couple of years. Thus, it was understandable why Smith did not seem happy with the choice of the bowler as it basically gave KKR the start they had desired. The 22-run over following the 10-run first over broke the back of the chase and ensured KKR romped home to 140 within 14 overs. Earlier in the day, Smith had top-scored for Rajasthan with 73 runs off 59 balls but that was not enough to help his team. Rajasthan Royals are now second last on the points table and will take on Chennai Super Kings next on April 11. Meanwhile, KKR will also play CSK in their next match which will be held at the MA Chidambaram Stadium on April 9.","
Arinjay Ghosh                                            ",https://www.ibtimes.co.in/steve-smith-ajinkya-rahane-fight-australian-shows-open-dissent-against-captain-795510
536,2019-04-08,16:12:52,sports,indian-premier-league,"KXIP vs SRH: IPL live stream, TV listings and preview"," The clash between Kings XI Punjab and Sunrisers Hyderabad at Mohali on April 8 will help in de-cluttering the middle of the IPL points table with four sides – including these two – currently possessing six points. Both teams have blown hot and cold in this tournament and have mercurial players who can swing from brilliance to mediocrity with alarming alacrity. The match begins at 8 pm IST and at 2:30 pm GMT. Star Sports 1, Star Sports 2, Star Sports Select 1 and Star Sports Hindi 1 are the four SD channels that will telecast the game. In HD, you can choose between Star Sports HD 1, Star Sports HD 2, Star Sports Select HD 1 and Star Sports Hindi HD. Commentary in other regional languages will be available on Star's vernacular channels. Online streaming will be on Hotstar. The top-heavy batting line-up of Sunrisers is contrasted with a more even spread of quality in the Kings XI top-7. Ironically, spin could again be a key factor on a pitch that was once regarded as the most pacer-friendly wicket in India. Two canny seamers in Bhuvneshwar and Sam Curran may still make a difference. Though the former is yet to show the form which made him a top limited-overs bowler in world cricket. Chris Gayle came into IPL 2019 with the sort of form that sent shivers down the spine of bowlers. That is yet to be seen in this edition of the T20 tournament. The fact that the Mohali pitch tends to have a little bit of extra pace would suit the big Jamaican as he likes the ball coming on to the bat. Rashid Khan, too, is yet to find his groove for Sunrisers in this tournament. After a relatively quiet series against Ireland, Rashid is looking for a big effort in IPL. The presence of big-hitters like Gayle and Miller won't make his task easy. Bhuvneshwar hasn't had smooth sailing either. Coming on the heels of an underwhelming series at home against Australia, Bhuvi's form will be a serious concern for him but also Virat Kohli – though the latter is probably too pre-occupied with the travails of his own team. Mandeep Singh is a stylish batsman who would be at his home ground of Mohali. Once considered to be on the periphery of the Indian team, this Punjab player is yet to get a big break. Mujeeb-ur-Rahman eclipsed his more renowned teammate Rashid Khan in the recent series against Ireland. This match affords him an opportunity to overshadow his Afghani teammates, Rashid and Mohammed Nabi, on the biggest T20 stage in the world.","
Akshay Saraswat                                            ",https://www.ibtimes.co.in/kxip-vs-srh-ipl-live-stream-tv-listings-preview-795503
537,2019-04-07,16:12:56,sports,indian-premier-league,Andre Russell will fail - Rajasthan Royals all rounder reveals plan to stop KKR star," Andre Russell has set the 2019 edition of the Indian Premier League on fire and made it his own little playground. Such has been the dominance of the big Jamaican that he has made actual cricket look easier than a video game. The all-rounder has almost single-handedly won three games for his franchise Kolkata Knight Riders but at the Sawai Mansingh Stadium in Jaipur, he might encounter a roadblock. After defeating Royal Challengers Bangalore in their fourth match of the season, KKR has a quick turnaround as they take on Rajasthan Royals just 44 hours later on April 7. Talking about the obvious threat of Russell, Rajasthan's spin bowling all-rounder Krishnappa Gowtham revealed that his team has made some plans to get the better of the most valuable player of IPL 2019. ""He has been in very good form. He has been hitting a lot of sixes and he is doing well for his team. We do have a plan set for him and hopefully it comes out,"" said Gowtham. The Rajasthan all-rounder is no alien to hitting a few long balls. Last season, he had single-handedly won Rajasthan a match at the death against Mumbai Indians by leveraging his long levers. In that game at the Sawai Mansingh Stadium, Rajasthan looked destined for defeat as they required 38 runs off 14 balls when Gowtham brought out the big shots and finished the game off with two balls to spare. The 30-year-old finished with 33 off 11 in that match in what was one of the most brutal cameos. This season, Russell has topped that and defied all definitions of impossibility as he chased down 53 runs off 3 overs on two separate occasions in the IPL. In KKR's first match of the campaign, the team looked in trouble while chasing 182 runs that SunRisers Hyderabad had posted at the Eden Gardens. But against one of the best collection of death bowlers the tournament had to offer, Russell plundered 40 runs off two overs from Sidharth Kaul and Bhuvneshwar Kumar. Finally, Shubman Gill launched two sixes off Shakib Al Hasan to notch up an improbable victory. In that match, Russell was initially struggling to time the ball but ended up with four sixes and four boundaries scoring 49 off 19. In the second match, he was given a life as Mohammed Shami bowled him with a perfect Yorker but only three fielders were inside the circle, which led to a no-ball being signalled. He subsequently scored 48 off 17 hitting three fours and fives sixes to propel KKR to 218 in 20 overs. In their third match, KKR was in trouble at 61-5, but a 28-ball 62 propelled them to 185 wherein they eventually lost in the Super Over. In their previous match, KKR chased down a record total of 206 against RCB to win and with 16 balls to spare, the match looked lost as the visiting team required 53 runs. Russell subsequently hit 7 sixes and one boundary to win the match in 11 balls. Russell currently has 207 runs at an average of 103.5 and a strike rate of 268.83 in IPL 2019. He has hit 22 sixes in 77 balls and opponents must find a way to stop him in order to stop KKR.","
Arinjay Ghosh                                            ",https://www.ibtimes.co.in/andre-russell-will-fail-tonight-rr-all-rounder-reveals-plan-stop-kkr-star-795452
